Time_Index,MA_natural_gas_combined_cycle_z1,CT_natural_gas_combined_cycle_z2,ME_natural_gas_combined_cycle_z3,MA_solar_pv_z1,CT_onshore_wind_z2,CT_solar_pv_z2,ME_onshore_wind_z3,MA_battery_z1,CT_battery_z2,ME_battery_z3
1176,1.0,1.0,1.0,0.0,0.159249201,0.0,0.677042365,1.0,1.0,1.0
1177,1.0,1.0,1.0,0.0,0.820943415,0.0,0.432634026,1.0,1.0,1.0
1178,1.0,1.0,1.0,0.0,0.702606857,0.0,0.627525985,1.0,1.0,1.0
1179,1.0,1.0,1.0,0.0,0.750306249,0.0,0.655428946,1.0,1.0,1.0
1180,1.0,1.0,1.0,0.0,0.99172616,0.0,0.50066489,1.0,1.0,1.0
1181,1.0,1.0,1.0,0.0,0.996505797,0.0,0.453085065,1.0,1.0,1.0
1182,1.0,1.0,1.0,0.0,0.948494852,0.0,0.563419104,1.0,1.0,1.0
1183,1.0,1.0,1.0,0.0016,0.959520638,0.0,0.437136173,1.0,1.0,1.0
1184,1.0,1.0,1.0,0.1822,0.806253433,0.2019,0.45784533,1.0,1.0,1.0
1185,1.0,1.0,1.0,0.3677,0.896062136,0.3796,0.633075833,1.0,1.0,1.0
1186,1.0,1.0,1.0,0.4934,0.897956908,0.5148,0.656134069,1.0,1.0,1.0
1187,1.0,1.0,1.0,0.5681,0.88837117,0.5786,0.583097398,1.0,1.0,1.0
1188,1.0,1.0,1.0,0.538,0.948483229,0.5443,0.616008282,1.0,1.0,1.0
1189,1.0,1.0,1.0,0.5598,0.974336624,0.5933,0.469226658,1.0,1.0,1.0
1190,1.0,1.0,1.0,0.6963,0.972741842,0.7355,0.460566252,1.0,1.0,1.0
1191,1.0,1.0,1.0,0.5216,0.812293708,0.5275,0.555232406,1.0,1.0,1.0
1192,1.0,1.0,1.0,0.3658,0.77067095,0.3854,0.583019137,1.0,1.0,1.0
1193,1.0,1.0,1.0,0.192,0.373289496,0.224,0.512791932,1.0,1.0,1.0
1194,1.0,1.0,1.0,0.0086,0.399668753,0.0239,0.502411604,1.0,1.0,1.0
1195,1.0,1.0,1.0,0.0,0.136327505,0.0,0.570054173,1.0,1.0,1.0
1196,1.0,1.0,1.0,0.0,0.284345657,0.0,0.622350454,1.0,1.0,1.0
1197,1.0,1.0,1.0,0.0,0.432108641,0.0,0.607765436,1.0,1.0,1.0
1198,1.0,1.0,1.0,0.0,0.313663751,0.0,0.661843479,1.0,1.0,1.0
1199,1.0,1.0,1.0,0.0,0.360781908,0.0,0.629212022,1.0,1.0,1.0
1200,1.0,1.0,1.0,0.0,0.322921962,0.0,0.645707846,1.0,1.0,1.0
1201,1.0,1.0,1.0,0.0,0.243654415,0.0,0.671092272,1.0,1.0,1.0
1202,1.0,1.0,1.0,0.0,0.157990873,0.0,0.74913919,1.0,1.0,1.0
1203,1.0,1.0,1.0,0.0,0.143793911,0.0,0.808401048,1.0,1.0,1.0
1204,1.0,1.0,1.0,0.0,0.176722482,0.0,0.881084681,1.0,1.0,1.0
1205,1.0,1.0,1.0,0.0,0.128973022,0.0,0.836052239,1.0,1.0,1.0
1206,1.0,1.0,1.0,0.0,0.10721498,0.0,0.74914217,1.0,1.0,1.0
1207,1.0,1.0,1.0,0.0,0.120678574,0.0,0.749017358,1.0,1.0,1.0
1208,1.0,1.0,1.0,0.0956,0.127228752,0.0784,0.667578578,1.0,1.0,1.0
1209,1.0,1.0,1.0,0.1987,0.027402641,0.2261,0.324084044,1.0,1.0,1.0
1210,1.0,1.0,1.0,0.3334,0.062172186,0.2525,0.220875502,1.0,1.0,1.0
1211,1.0,1.0,1.0,0.3963,0.004510623,0.3274,0.187845156,1.0,1.0,1.0
1212,1.0,1.0,1.0,0.3824,0.003737009,0.2852,0.194081053,1.0,1.0,1.0
1213,1.0,1.0,1.0,0.3384,5.81e-05,0.2859,0.13475877,1.0,1.0,1.0
1214,1.0,1.0,1.0,0.4399,0.0135539,0.3858,0.088302493,1.0,1.0,1.0
1215,1.0,1.0,1.0,0.2178,0.035898123,0.1405,0.091984294,1.0,1.0,1.0
1216,1.0,1.0,1.0,0.1308,0.036008358,0.0741,0.109840304,1.0,1.0,1.0
1217,1.0,1.0,1.0,0.0434,0.164216384,0.02,0.103923313,1.0,1.0,1.0
1218,1.0,1.0,1.0,0.0,0.072726808,0.0,0.177375227,1.0,1.0,1.0
1219,1.0,1.0,1.0,0.0,0.076544836,0.0,0.339001715,1.0,1.0,1.0
1220,1.0,1.0,1.0,0.0,0.174487755,0.0,0.400369883,1.0,1.0,1.0
1221,1.0,1.0,1.0,0.0,0.113026388,0.0,0.450605899,1.0,1.0,1.0
1222,1.0,1.0,1.0,0.0,0.124498233,0.0,0.299565852,1.0,1.0,1.0
1223,1.0,1.0,1.0,0.0,0.15258874,0.0,0.322583199,1.0,1.0,1.0
1224,1.0,1.0,1.0,0.0,0.144948363,0.0,0.301642865,1.0,1.0,1.0
1225,1.0,1.0,1.0,0.0,0.161675349,0.0,0.296388447,1.0,1.0,1.0
1226,1.0,1.0,1.0,0.0,0.226834446,0.0,0.257897645,1.0,1.0,1.0
1227,1.0,1.0,1.0,0.0,0.386229157,0.0,0.208395958,1.0,1.0,1.0
1228,1.0,1.0,1.0,0.0,0.344380617,0.0,0.210985288,1.0,1.0,1.0
1229,1.0,1.0,1.0,0.0,0.247528479,0.0,0.199107856,1.0,1.0,1.0
1230,1.0,1.0,1.0,0.0,0.275331765,0.0,0.247608364,1.0,1.0,1.0
1231,1.0,1.0,1.0,0.0,0.120341755,0.0,0.264985949,1.0,1.0,1.0
1232,1.0,1.0,1.0,0.0104,0.176185265,0.0257,0.207400754,1.0,1.0,1.0
1233,1.0,1.0,1.0,0.1284,0.070667557,0.2181,0.157417268,1.0,1.0,1.0
1234,1.0,1.0,1.0,0.2641,0.031805024,0.3431,0.087329894,1.0,1.0,1.0
1235,1.0,1.0,1.0,0.3303,0.002295011,0.3263,0.074054383,1.0,1.0,1.0
1236,1.0,1.0,1.0,0.3248,1.61e-05,0.3166,0.06560795,1.0,1.0,1.0
1237,1.0,1.0,1.0,0.3229,0.0,0.3719,0.047920533,1.0,1.0,1.0
1238,1.0,1.0,1.0,0.2728,0.0,0.3156,0.050293982,1.0,1.0,1.0
1239,1.0,1.0,1.0,0.2195,0.002891073,0.2369,0.035412624,1.0,1.0,1.0
1240,1.0,1.0,1.0,0.1478,0.01918966,0.1547,0.086065575,1.0,1.0,1.0
1241,1.0,1.0,1.0,0.0394,0.018129956,0.0069,0.038735457,1.0,1.0,1.0
1242,1.0,1.0,1.0,0.0,0.042193353,0.0,0.030007897,1.0,1.0,1.0
1243,1.0,1.0,1.0,0.0,0.03451211,0.0,0.051597007,1.0,1.0,1.0
1244,1.0,1.0,1.0,0.0,0.011916862,0.0,0.055312231,1.0,1.0,1.0
1245,1.0,1.0,1.0,0.0,0.000239574,0.0,0.090159759,1.0,1.0,1.0
1246,1.0,1.0,1.0,0.0,0.025098011,0.0,0.071833655,1.0,1.0,1.0
1247,1.0,1.0,1.0,0.0,0.01051871,0.0,0.081261441,1.0,1.0,1.0
1248,1.0,1.0,1.0,0.0,0.064233012,0.0,0.064384155,1.0,1.0,1.0
1249,1.0,1.0,1.0,0.0,0.085986108,0.0,0.079134971,1.0,1.0,1.0
1250,1.0,1.0,1.0,0.0,0.011883026,0.0,0.112637095,1.0,1.0,1.0
1251,1.0,1.0,1.0,0.0,0.004548309,0.0,0.160840943,1.0,1.0,1.0
1252,1.0,1.0,1.0,0.0,0.007965488,0.0,0.182493135,1.0,1.0,1.0
1253,1.0,1.0,1.0,0.0,0.017966984,0.0,0.145355016,1.0,1.0,1.0
1254,1.0,1.0,1.0,0.0,0.002194171,0.0,0.119718105,1.0,1.0,1.0
1255,1.0,1.0,1.0,0.0,0.0,0.0,0.091770083,1.0,1.0,1.0
1256,1.0,1.0,1.0,0.0381,0.002524441,0.0445,0.079559579,1.0,1.0,1.0
1257,1.0,1.0,1.0,0.17,0.000431351,0.1872,0.058867916,1.0,1.0,1.0
1258,1.0,1.0,1.0,0.27,0.0,0.2454,0.069363117,1.0,1.0,1.0
1259,1.0,1.0,1.0,0.3211,0.0,0.3145,0.042783841,1.0,1.0,1.0
1260,1.0,1.0,1.0,0.3313,0.001531236,0.3174,0.061134979,1.0,1.0,1.0
1261,1.0,1.0,1.0,0.2964,0.007927813,0.2899,0.084974013,1.0,1.0,1.0
1262,1.0,1.0,1.0,0.2684,8.89e-05,0.2573,0.082150929,1.0,1.0,1.0
1263,1.0,1.0,1.0,0.2174,0.000317914,0.2072,0.089735672,1.0,1.0,1.0
1264,1.0,1.0,1.0,0.1514,0.001940046,0.155,0.115701199,1.0,1.0,1.0
1265,1.0,1.0,1.0,0.0541,0.011896339,0.0486,0.136634976,1.0,1.0,1.0
1266,1.0,1.0,1.0,0.0,0.026891915,0.0,0.195205063,1.0,1.0,1.0
1267,1.0,1.0,1.0,0.0,0.007569692,0.0,0.188293368,1.0,1.0,1.0
1268,1.0,1.0,1.0,0.0,0.002477842,0.0,0.16416207,1.0,1.0,1.0
1269,1.0,1.0,1.0,0.0,0.005212133,0.0,0.117875397,1.0,1.0,1.0
1270,1.0,1.0,1.0,0.0,0.091180474,0.0,0.184234142,1.0,1.0,1.0
1271,1.0,1.0,1.0,0.0,0.079935879,0.0,0.144545853,1.0,1.0,1.0
1272,1.0,1.0,1.0,0.0,0.169124022,0.0,0.095309019,1.0,1.0,1.0
1273,1.0,1.0,1.0,0.0,0.184075803,0.0,0.114767142,1.0,1.0,1.0
1274,1.0,1.0,1.0,0.0,0.22172296,0.0,0.148431301,1.0,1.0,1.0
1275,1.0,1.0,1.0,0.0,0.183373541,0.0,0.136147708,1.0,1.0,1.0
1276,1.0,1.0,1.0,0.0,0.11049369,0.0,0.147787496,1.0,1.0,1.0
1277,1.0,1.0,1.0,0.0,0.256929904,0.0,0.166627288,1.0,1.0,1.0
1278,1.0,1.0,1.0,0.0,0.184544161,0.0,0.170740709,1.0,1.0,1.0
1279,1.0,1.0,1.0,0.0,0.126311868,0.0,0.191363618,1.0,1.0,1.0
1280,1.0,1.0,1.0,0.1666,0.063422926,0.1842,0.181252629,1.0,1.0,1.0
1281,1.0,1.0,1.0,0.3859,0.085050307,0.3781,0.153763801,1.0,1.0,1.0
1282,1.0,1.0,1.0,0.5526,0.054095674,0.5575,0.070070148,1.0,1.0,1.0
1283,1.0,1.0,1.0,0.6498,0.003800753,0.654,0.055795662,1.0,1.0,1.0
1284,1.0,1.0,1.0,0.6686,0.058133684,0.6748,0.106422022,1.0,1.0,1.0
1285,1.0,1.0,1.0,0.6667,0.099100165,0.6791,0.099244229,1.0,1.0,1.0
1286,1.0,1.0,1.0,0.6583,0.007748276,0.6674,0.08181645,1.0,1.0,1.0
1287,1.0,1.0,1.0,0.5799,0.009447465,0.601,0.188040316,1.0,1.0,1.0
1288,1.0,1.0,1.0,0.4249,0.037866142,0.4556,0.336171299,1.0,1.0,1.0
1289,1.0,1.0,1.0,0.2235,0.008816401,0.2615,0.315601885,1.0,1.0,1.0
1290,1.0,1.0,1.0,0.0004,0.090601459,0.0166,0.459254742,1.0,1.0,1.0
1291,1.0,1.0,1.0,0.0,0.296119601,0.0,0.680247307,1.0,1.0,1.0
1292,1.0,1.0,1.0,0.0,0.254864693,0.0,0.710634351,1.0,1.0,1.0
1293,1.0,1.0,1.0,0.0,0.540082812,0.0,0.582747102,1.0,1.0,1.0
1294,1.0,1.0,1.0,0.0,0.0,0.0,0.04799873,1.0,1.0,1.0
1295,1.0,1.0,1.0,0.0,0.701472223,0.0,0.546970963,1.0,1.0,1.0
1296,1.0,1.0,1.0,0.0,0.742087483,0.0,0.501965761,1.0,1.0,1.0
1297,1.0,1.0,1.0,0.0,0.818527162,0.0,0.391889781,1.0,1.0,1.0
1298,1.0,1.0,1.0,0.0,0.791469038,0.0,0.523172379,1.0,1.0,1.0
1299,1.0,1.0,1.0,0.0,0.824515462,0.0,0.413298577,1.0,1.0,1.0
1300,1.0,1.0,1.0,0.0,0.813085675,0.0,0.349929631,1.0,1.0,1.0
1301,1.0,1.0,1.0,0.0,0.734364271,0.0,0.483928144,1.0,1.0,1.0
1302,1.0,1.0,1.0,0.0,0.769321799,0.0,0.459182084,1.0,1.0,1.0
1303,1.0,1.0,1.0,0.0,0.569883227,0.0,0.452303708,1.0,1.0,1.0
1304,1.0,1.0,1.0,0.1341,0.703192353,0.1234,0.591221392,1.0,1.0,1.0
1305,1.0,1.0,1.0,0.2599,0.741060615,0.2773,0.711295485,1.0,1.0,1.0
1306,1.0,1.0,1.0,0.4087,0.629254162,0.516,0.652308702,1.0,1.0,1.0
1307,1.0,1.0,1.0,0.5616,0.814565778,0.591,0.806052566,1.0,1.0,1.0
1308,1.0,1.0,1.0,0.5056,0.989893138,0.5317,0.915401459,1.0,1.0,1.0
1309,1.0,1.0,1.0,0.5266,0.987901568,0.4692,0.908073306,1.0,1.0,1.0
1310,1.0,1.0,1.0,0.45,0.866652608,0.4267,0.859722853,1.0,1.0,1.0
1311,1.0,1.0,1.0,0.4041,0.948852837,0.3224,0.924379826,1.0,1.0,1.0
1312,1.0,1.0,1.0,0.2425,0.998748302,0.1381,0.849882007,1.0,1.0,1.0
1313,1.0,1.0,1.0,0.0784,0.989630282,0.016,0.777934909,1.0,1.0,1.0
1314,1.0,1.0,1.0,0.0,0.902611196,0.0008,0.656714261,1.0,1.0,1.0
1315,1.0,1.0,1.0,0.0,0.684839487,0.0,0.571827114,1.0,1.0,1.0
1316,1.0,1.0,1.0,0.0,0.514484704,0.0,0.466713786,1.0,1.0,1.0
1317,1.0,1.0,1.0,0.0,0.971629798,0.0,0.508090556,1.0,1.0,1.0
1318,1.0,1.0,1.0,0.0,0.990875661,0.0,0.624787569,1.0,1.0,1.0
1319,1.0,1.0,1.0,0.0,0.909717739,0.0,0.677796483,1.0,1.0,1.0
1320,1.0,1.0,1.0,0.0,0.838870287,0.0,0.624520898,1.0,1.0,1.0
1321,1.0,1.0,1.0,0.0,0.829538107,0.0,0.648422956,1.0,1.0,1.0
1322,1.0,1.0,1.0,0.0,0.778481424,0.0,0.574498713,1.0,1.0,1.0
1323,1.0,1.0,1.0,0.0,0.738978922,0.0,0.624715686,1.0,1.0,1.0
1324,1.0,1.0,1.0,0.0,0.642461658,0.0,0.674745202,1.0,1.0,1.0
1325,1.0,1.0,1.0,0.0,0.605107188,0.0,0.727302074,1.0,1.0,1.0
1326,1.0,1.0,1.0,0.0,0.446995795,0.0,0.716182411,1.0,1.0,1.0
1327,1.0,1.0,1.0,0.0002,0.375861287,0.0,0.589199841,1.0,1.0,1.0
1328,1.0,1.0,1.0,0.2052,0.193335295,0.1866,0.397632778,1.0,1.0,1.0
1329,1.0,1.0,1.0,0.3909,0.021394806,0.3581,0.175246477,1.0,1.0,1.0
1330,1.0,1.0,1.0,0.461,0.001876377,0.4225,0.131172612,1.0,1.0,1.0
1331,1.0,1.0,1.0,0.4752,1.21e-05,0.3928,0.105622016,1.0,1.0,1.0
1332,1.0,1.0,1.0,0.3909,0.003903061,0.3719,0.023547713,1.0,1.0,1.0
1333,1.0,1.0,1.0,0.3453,9.2e-06,0.3312,0.019164173,1.0,1.0,1.0
1334,1.0,1.0,1.0,0.2928,0.0,0.2789,0.008707074,1.0,1.0,1.0
1335,1.0,1.0,1.0,0.2181,0.0,0.2256,0.009318352,1.0,1.0,1.0
1336,1.0,1.0,1.0,0.1528,6.63e-05,0.2398,0.015307428,1.0,1.0,1.0
1337,1.0,1.0,1.0,0.0877,0.007670181,0.1197,0.004995878,1.0,1.0,1.0
1338,1.0,1.0,1.0,0.0,0.019139618,0.0,0.015649065,1.0,1.0,1.0
1339,1.0,1.0,1.0,0.0,0.093613885,0.0,0.023264684,1.0,1.0,1.0
1340,1.0,1.0,1.0,0.0,0.121005848,0.0,0.06934312,1.0,1.0,1.0
1341,1.0,1.0,1.0,0.0,0.281658173,0.0,0.057530548,1.0,1.0,1.0
1342,1.0,1.0,1.0,0.0,0.335188657,0.0,0.067540213,1.0,1.0,1.0
1343,1.0,1.0,1.0,0.0,0.108515114,0.0,0.150110304,1.0,1.0,1.0
1344,1.0,1.0,1.0,0.0,0.094917461,0.0,0.132575721,1.0,1.0,1.0
1345,1.0,1.0,1.0,0.0,0.993170738,0.0,0.684344947,1.0,1.0,1.0
1346,1.0,1.0,1.0,0.0,0.986391783,0.0,0.762121081,1.0,1.0,1.0
1347,1.0,1.0,1.0,0.0,0.985191524,0.0,0.842633247,1.0,1.0,1.0
1348,1.0,1.0,1.0,0.0,0.977532983,0.0,0.771954536,1.0,1.0,1.0
1349,1.0,1.0,1.0,0.0,0.992018521,0.0,0.78239125,1.0,1.0,1.0
1350,1.0,1.0,1.0,0.0,0.978590786,0.0,0.82505703,1.0,1.0,1.0
1351,1.0,1.0,1.0,0.0,0.86108613,0.0,0.907191992,1.0,1.0,1.0
1352,1.0,1.0,1.0,0.0605,0.90645504,0.043,0.92545855,1.0,1.0,1.0
1353,1.0,1.0,1.0,0.2056,0.980823457,0.1647,0.886749029,1.0,1.0,1.0
1354,1.0,1.0,1.0,0.3067,0.905999482,0.3382,0.866063833,1.0,1.0,1.0
1355,1.0,1.0,1.0,0.3923,0.955959141,0.3577,0.8367697,1.0,1.0,1.0
1356,1.0,1.0,1.0,0.4101,0.956791401,0.307,0.844833016,1.0,1.0,1.0
1357,1.0,1.0,1.0,0.3265,0.610010505,0.3225,0.856024802,1.0,1.0,1.0
1358,1.0,1.0,1.0,0.3543,0.555813551,0.3443,0.789561987,1.0,1.0,1.0
1359,1.0,1.0,1.0,0.3239,0.476414591,0.2887,0.697618365,1.0,1.0,1.0
1360,1.0,1.0,1.0,0.2139,0.118382618,0.1717,0.717000365,1.0,1.0,1.0
1361,1.0,1.0,1.0,0.072,0.219050586,0.0553,0.715849638,1.0,1.0,1.0
1362,1.0,1.0,1.0,0.0,0.408761621,0.0,0.611682713,1.0,1.0,1.0
1363,1.0,1.0,1.0,0.0,0.507191718,0.0,0.509513378,1.0,1.0,1.0
1364,1.0,1.0,1.0,0.0,0.188159958,0.0,0.662385643,1.0,1.0,1.0
1365,1.0,1.0,1.0,0.0,0.145243108,0.0,0.531807899,1.0,1.0,1.0
1366,1.0,1.0,1.0,0.0,0.204861507,0.0,0.4906151,1.0,1.0,1.0
1367,1.0,1.0,1.0,0.0,0.053678736,0.0,0.577703774,1.0,1.0,1.0
1368,1.0,1.0,1.0,0.0,0.275273234,0.0,0.497141749,1.0,1.0,1.0
1369,1.0,1.0,1.0,0.0,0.670831561,0.0,0.357533723,1.0,1.0,1.0
1370,1.0,1.0,1.0,0.0,0.852585375,0.0,0.338484794,1.0,1.0,1.0
1371,1.0,1.0,1.0,0.0,0.950297058,0.0,0.274052173,1.0,1.0,1.0
1372,1.0,1.0,1.0,0.0,0.940219402,0.0,0.276765674,1.0,1.0,1.0
1373,1.0,1.0,1.0,0.0,0.92296797,0.0,0.228949204,1.0,1.0,1.0
1374,1.0,1.0,1.0,0.0,0.922572851,0.0,0.293798834,1.0,1.0,1.0
1375,1.0,1.0,1.0,0.0,0.928044617,0.0,0.485212088,1.0,1.0,1.0
1376,1.0,1.0,1.0,0.1037,0.942382634,0.1888,0.503619492,1.0,1.0,1.0
1377,1.0,1.0,1.0,0.3738,0.997856736,0.3754,0.685714483,1.0,1.0,1.0
1378,1.0,1.0,1.0,0.4981,1.0,0.5028,0.791653097,1.0,1.0,1.0
1379,1.0,1.0,1.0,0.612,1.0,0.6248,0.871738315,1.0,1.0,1.0
1380,1.0,1.0,1.0,0.6376,1.0,0.6784,0.841710687,1.0,1.0,1.0
1381,1.0,1.0,1.0,0.6688,1.0,0.7137,0.919550598,1.0,1.0,1.0
1382,1.0,1.0,1.0,0.5734,1.0,0.5941,0.962088227,1.0,1.0,1.0
1383,1.0,1.0,1.0,0.5992,0.999822497,0.6349,0.994622588,1.0,1.0,1.0
1384,1.0,1.0,1.0,0.4377,0.999640048,0.4757,0.978479803,1.0,1.0,1.0
1385,1.0,1.0,1.0,0.2159,0.948697388,0.2589,0.922472,1.0,1.0,1.0
1386,1.0,1.0,1.0,0.0,0.924775958,0.0,0.987218022,1.0,1.0,1.0
1387,1.0,1.0,1.0,0.0,0.794654906,0.0,0.956002712,1.0,1.0,1.0
1388,1.0,1.0,1.0,0.0,0.496170223,0.0,0.865619838,1.0,1.0,1.0
1389,1.0,1.0,1.0,0.0,0.382007331,0.0,0.824476957,1.0,1.0,1.0
1390,1.0,1.0,1.0,0.0,0.458192676,0.0,0.72318989,1.0,1.0,1.0
1391,1.0,1.0,1.0,0.0,0.219945371,0.0,0.650988221,1.0,1.0,1.0
1392,1.0,1.0,1.0,0.0,0.672615945,0.0,0.746117115,1.0,1.0,1.0
1393,1.0,1.0,1.0,0.0,0.790695429,0.0,0.841066897,1.0,1.0,1.0
1394,1.0,1.0,1.0,0.0,0.751924276,0.0,0.872008085,1.0,1.0,1.0
1395,1.0,1.0,1.0,0.0,0.611951411,0.0,0.746564746,1.0,1.0,1.0
1396,1.0,1.0,1.0,0.0,0.620411396,0.0,0.73396647,1.0,1.0,1.0
1397,1.0,1.0,1.0,0.0,0.386622071,0.0,0.796435595,1.0,1.0,1.0
1398,1.0,1.0,1.0,0.0,0.312067747,0.0,0.81863457,1.0,1.0,1.0
1399,1.0,1.0,1.0,0.0,0.047345538,0.0,0.725407004,1.0,1.0,1.0
1400,1.0,1.0,1.0,0.1905,0.071744822,0.1796,0.642841816,1.0,1.0,1.0
1401,1.0,1.0,1.0,0.4178,0.028206639,0.4105,0.598981798,1.0,1.0,1.0
1402,1.0,1.0,1.0,0.5817,0.00011331,0.562,0.379219294,1.0,1.0,1.0
1403,1.0,1.0,1.0,0.6532,0.026262281,0.6477,0.308797598,1.0,1.0,1.0
1404,1.0,1.0,1.0,0.6672,0.0,0.6139,0.235533953,1.0,1.0,1.0
1405,1.0,1.0,1.0,0.6623,0.0,0.6443,0.110605441,1.0,1.0,1.0
1406,1.0,1.0,1.0,0.6657,0.0,0.6354,0.131094754,1.0,1.0,1.0
1407,1.0,1.0,1.0,0.5627,0.0,0.5505,0.122508883,1.0,1.0,1.0
1408,1.0,1.0,1.0,0.3873,0.0,0.3941,0.060505453,1.0,1.0,1.0
1409,1.0,1.0,1.0,0.1657,0.003144653,0.1819,0.026443888,1.0,1.0,1.0
1410,1.0,1.0,1.0,0.0,0.065051302,0.0,0.038878784,1.0,1.0,1.0
1411,1.0,1.0,1.0,0.0,0.041126672,0.0,0.067580946,1.0,1.0,1.0
1412,1.0,1.0,1.0,0.0,0.099054694,0.0,0.061323173,1.0,1.0,1.0
1413,1.0,1.0,1.0,0.0,0.090165757,0.0,0.037877019,1.0,1.0,1.0
1414,1.0,1.0,1.0,0.0,0.299225628,0.0,0.045391329,1.0,1.0,1.0
1415,1.0,1.0,1.0,0.0,0.612574279,0.0,0.055416323,1.0,1.0,1.0
1416,1.0,1.0,1.0,0.0,0.703891098,0.0,0.089966379,1.0,1.0,1.0
1417,1.0,1.0,1.0,0.0,0.733086348,0.0,0.116398066,1.0,1.0,1.0
1418,1.0,1.0,1.0,0.0,0.634197354,0.0,0.215699196,1.0,1.0,1.0
1419,1.0,1.0,1.0,0.0,0.396869719,0.0,0.231511623,1.0,1.0,1.0
1420,1.0,1.0,1.0,0.0,0.151167691,0.0,0.180385232,1.0,1.0,1.0
1421,1.0,1.0,1.0,0.0,0.047037389,0.0,0.180215091,1.0,1.0,1.0
1422,1.0,1.0,1.0,0.0,0.210611314,0.0,0.198262438,1.0,1.0,1.0
1423,1.0,1.0,1.0,0.0,0.522927701,0.0,0.326084971,1.0,1.0,1.0
1424,1.0,1.0,1.0,0.1736,0.564324081,0.1846,0.495108426,1.0,1.0,1.0
1425,1.0,1.0,1.0,0.3956,0.517066121,0.4174,0.477659822,1.0,1.0,1.0
1426,1.0,1.0,1.0,0.5752,0.176015064,0.5731,0.404312402,1.0,1.0,1.0
1427,1.0,1.0,1.0,0.6762,0.022595532,0.6413,0.434353948,1.0,1.0,1.0
1428,1.0,1.0,1.0,0.69,0.121439934,0.6823,0.522014022,1.0,1.0,1.0
1429,1.0,1.0,1.0,0.6997,0.241908461,0.701,0.703405857,1.0,1.0,1.0
1430,1.0,1.0,1.0,0.688,0.463194638,0.6745,0.758583069,1.0,1.0,1.0
1431,1.0,1.0,1.0,0.5822,0.635374784,0.5811,0.838125706,1.0,1.0,1.0
1432,1.0,1.0,1.0,0.416,0.929497361,0.4471,0.735728621,1.0,1.0,1.0
1433,1.0,1.0,1.0,0.1969,0.778412879,0.2126,0.675085187,1.0,1.0,1.0
1434,1.0,1.0,1.0,0.0,0.52072829,0.0,0.760095179,1.0,1.0,1.0
1435,1.0,1.0,1.0,0.0,0.832364023,0.0,0.862771988,1.0,1.0,1.0
1436,1.0,1.0,1.0,0.0,0.853689492,0.0,0.865571737,1.0,1.0,1.0
1437,1.0,1.0,1.0,0.0,0.666222036,0.0,0.890111268,1.0,1.0,1.0
1438,1.0,1.0,1.0,0.0,0.521987855,0.0,0.878307402,1.0,1.0,1.0
1439,1.0,1.0,1.0,0.0,0.4261536,0.0,0.89946574,1.0,1.0,1.0
1440,1.0,1.0,1.0,0.0,0.902489185,0.0,0.875834942,1.0,1.0,1.0
1441,1.0,1.0,1.0,0.0,0.671697974,0.0,0.832332015,1.0,1.0,1.0
1442,1.0,1.0,1.0,0.0,0.79030633,0.0,0.752482891,1.0,1.0,1.0
1443,1.0,1.0,1.0,0.0,0.762399733,0.0,0.574376285,1.0,1.0,1.0
1444,1.0,1.0,1.0,0.0,0.833920181,0.0,0.595435739,1.0,1.0,1.0
1445,1.0,1.0,1.0,0.0,0.311147124,0.0,0.779488206,1.0,1.0,1.0
1446,1.0,1.0,1.0,0.0,0.322079867,0.0,0.681679368,1.0,1.0,1.0
1447,1.0,1.0,1.0,0.0,0.184155732,0.0,0.637585998,1.0,1.0,1.0
1448,1.0,1.0,1.0,0.0137,0.385980189,0.0012,0.54462266,1.0,1.0,1.0
1449,1.0,1.0,1.0,0.1202,0.644087911,0.0695,0.744631052,1.0,1.0,1.0
1450,1.0,1.0,1.0,0.1691,0.807191014,0.1343,0.70130527,1.0,1.0,1.0
1451,1.0,1.0,1.0,0.2403,0.741118908,0.2246,0.745470643,1.0,1.0,1.0
1452,1.0,1.0,1.0,0.2934,0.649977267,0.2206,0.740904093,1.0,1.0,1.0
1453,1.0,1.0,1.0,0.3407,0.653271496,0.197,0.730060875,1.0,1.0,1.0
1454,1.0,1.0,1.0,0.3119,0.834918559,0.0966,0.807343125,1.0,1.0,1.0
1455,1.0,1.0,1.0,0.1555,0.954018116,0.1254,0.930219293,1.0,1.0,1.0
1456,1.0,1.0,1.0,0.0634,0.96843487,0.0409,0.923228621,1.0,1.0,1.0
1457,1.0,1.0,1.0,0.0037,0.773610055,0.001,0.943951428,1.0,1.0,1.0
1458,1.0,1.0,1.0,0.0,0.300880402,0.0,0.938545585,1.0,1.0,1.0
1459,1.0,1.0,1.0,0.0,0.383148253,0.0,0.946848869,1.0,1.0,1.0
1460,1.0,1.0,1.0,0.0,0.595187545,0.0,0.945524096,1.0,1.0,1.0
1461,1.0,1.0,1.0,0.0,0.317172766,0.0,0.960756898,1.0,1.0,1.0
1462,1.0,1.0,1.0,0.0,0.139804393,0.0,0.899958134,1.0,1.0,1.0
1463,1.0,1.0,1.0,0.0,0.227691144,0.0,0.880884349,1.0,1.0,1.0
1464,1.0,1.0,1.0,0.0,0.383460373,0.0,0.838677406,1.0,1.0,1.0
1465,1.0,1.0,1.0,0.0,0.482100129,0.0,0.787765622,1.0,1.0,1.0
