Time_Index,CT_NG,ME_NG,MA_NG,None,coal,blue_ammonia
497,5.45,5.45,5.28,0,1.8729355,1.8729355
498,5.45,5.45,5.28,0,1.8729355,1.8729355
499,5.45,5.45,5.28,0,1.8729355,1.8729355
500,5.45,5.45,5.28,0,1.8729355,1.8729355
501,5.45,5.45,5.28,0,1.8729355,1.8729355
502,5.45,5.45,5.28,0,1.8729355,1.8729355
503,5.45,5.45,5.28,0,1.8729355,1.8729355
504,5.45,5.45,5.28,0,1.8729355,1.8729355
505,5.45,5.45,5.28,0,1.8729355,1.8729355
506,5.45,5.45,5.28,0,1.8729355,1.8729355
507,5.45,5.45,5.28,0,1.8729355,1.8729355
508,5.45,5.45,5.28,0,1.8729355,1.8729355
509,5.45,5.45,5.28,0,1.8729355,1.8729355
510,5.45,5.45,5.28,0,1.8729355,1.8729355
511,5.45,5.45,5.28,0,1.8729355,1.8729355
512,5.45,5.45,5.28,0,1.8729355,1.8729355
513,5.45,5.45,5.28,0,1.8729355,1.8729355
514,5.45,5.45,5.28,0,1.8729355,1.8729355
515,5.45,5.45,5.28,0,1.8729355,1.8729355
516,5.45,5.45,5.28,0,1.8729355,1.8729355
517,5.45,5.45,5.28,0,1.8729355,1.8729355
518,5.45,5.45,5.28,0,1.8729355,1.8729355
519,5.45,5.45,5.28,0,1.8729355,1.8729355
520,5.45,5.45,5.28,0,1.8729355,1.8729355
521,5.45,5.45,5.28,0,1.8729355,1.8729355
522,5.45,5.45,5.28,0,1.8729355,1.8729355
523,5.45,5.45,5.28,0,1.8729355,1.8729355
524,5.45,5.45,5.28,0,1.8729355,1.8729355
525,5.45,5.45,5.28,0,1.8729355,1.8729355
526,5.45,5.45,5.28,0,1.8729355,1.8729355
527,5.45,5.45,5.28,0,1.8729355,1.8729355
528,5.45,5.45,5.28,0,1.8729355,1.8729355
529,5.45,5.45,5.28,0,1.8729355,1.8729355
530,5.45,5.45,5.28,0,1.8729355,1.8729355
531,5.45,5.45,5.28,0,1.8729355,1.8729355
532,5.45,5.45,5.28,0,1.8729355,1.8729355
533,5.45,5.45,5.28,0,1.8729355,1.8729355
534,5.45,5.45,5.28,0,1.8729355,1.8729355
535,5.45,5.45,5.28,0,1.8729355,1.8729355
536,5.45,5.45,5.28,0,1.8729355,1.8729355
537,5.45,5.45,5.28,0,1.8729355,1.8729355
538,5.45,5.45,5.28,0,1.8729355,1.8729355
539,5.45,5.45,5.28,0,1.8729355,1.8729355
540,5.45,5.45,5.28,0,1.8729355,1.8729355
541,5.45,5.45,5.28,0,1.8729355,1.8729355
542,5.45,5.45,5.28,0,1.8729355,1.8729355
543,5.45,5.45,5.28,0,1.8729355,1.8729355
544,5.45,5.45,5.28,0,1.8729355,1.8729355
545,5.45,5.45,5.28,0,1.8729355,1.8729355
546,5.45,5.45,5.28,0,1.8729355,1.8729355
547,5.45,5.45,5.28,0,1.8729355,1.8729355
548,5.45,5.45,5.28,0,1.8729355,1.8729355
549,5.45,5.45,5.28,0,1.8729355,1.8729355
550,5.45,5.45,5.28,0,1.8729355,1.8729355
551,5.45,5.45,5.28,0,1.8729355,1.8729355
552,5.45,5.45,5.28,0,1.8729355,1.8729355
553,5.45,5.45,5.28,0,1.8729355,1.8729355
554,5.45,5.45,5.28,0,1.8729355,1.8729355
555,5.45,5.45,5.28,0,1.8729355,1.8729355
556,5.45,5.45,5.28,0,1.8729355,1.8729355
557,5.45,5.45,5.28,0,1.8729355,1.8729355
558,5.45,5.45,5.28,0,1.8729355,1.8729355
559,5.45,5.45,5.28,0,1.8729355,1.8729355
560,5.45,5.45,5.28,0,1.8729355,1.8729355
561,5.45,5.45,5.28,0,1.8729355,1.8729355
562,5.45,5.45,5.28,0,1.8729355,1.8729355
563,5.45,5.45,5.28,0,1.8729355,1.8729355
564,5.45,5.45,5.28,0,1.8729355,1.8729355
565,5.45,5.45,5.28,0,1.8729355,1.8729355
566,5.45,5.45,5.28,0,1.8729355,1.8729355
567,5.45,5.45,5.28,0,1.8729355,1.8729355
568,5.45,5.45,5.28,0,1.8729355,1.8729355
569,5.45,5.45,5.28,0,1.8729355,1.8729355
570,5.45,5.45,5.28,0,1.8729355,1.8729355
571,5.45,5.45,5.28,0,1.8729355,1.8729355
572,5.45,5.45,5.28,0,1.8729355,1.8729355
573,5.45,5.45,5.28,0,1.8729355,1.8729355
574,5.45,5.45,5.28,0,1.8729355,1.8729355
575,5.45,5.45,5.28,0,1.8729355,1.8729355
576,5.45,5.45,5.28,0,1.8729355,1.8729355
577,5.45,5.45,5.28,0,1.8729355,1.8729355
578,5.45,5.45,5.28,0,1.8729355,1.8729355
579,5.45,5.45,5.28,0,1.8729355,1.8729355
580,5.45,5.45,5.28,0,1.8729355,1.8729355
581,5.45,5.45,5.28,0,1.8729355,1.8729355
582,5.45,5.45,5.28,0,1.8729355,1.8729355
583,5.45,5.45,5.28,0,1.8729355,1.8729355
584,5.45,5.45,5.28,0,1.8729355,1.8729355
585,5.45,5.45,5.28,0,1.8729355,1.8729355
586,5.45,5.45,5.28,0,1.8729355,1.8729355
587,5.45,5.45,5.28,0,1.8729355,1.8729355
588,5.45,5.45,5.28,0,1.8729355,1.8729355
589,5.45,5.45,5.28,0,1.8729355,1.8729355
590,5.45,5.45,5.28,0,1.8729355,1.8729355
591,5.45,5.45,5.28,0,1.8729355,1.8729355
592,5.45,5.45,5.28,0,1.8729355,1.8729355
593,5.45,5.45,5.28,0,1.8729355,1.8729355
594,5.45,5.45,5.28,0,1.8729355,1.8729355
595,5.45,5.45,5.28,0,1.8729355,1.8729355
596,5.45,5.45,5.28,0,1.8729355,1.8729355
597,5.45,5.45,5.28,0,1.8729355,1.8729355
598,5.45,5.45,5.28,0,1.8729355,1.8729355
599,5.45,5.45,5.28,0,1.8729355,1.8729355
600,5.45,5.45,5.28,0,1.8729355,1.8729355
601,5.45,5.45,5.28,0,1.8729355,1.8729355
602,5.45,5.45,5.28,0,1.8729355,1.8729355
603,5.45,5.45,5.28,0,1.8729355,1.8729355
604,5.45,5.45,5.28,0,1.8729355,1.8729355
605,5.45,5.45,5.28,0,1.8729355,1.8729355
606,5.45,5.45,5.28,0,1.8729355,1.8729355
607,5.45,5.45,5.28,0,1.8729355,1.8729355
608,5.45,5.45,5.28,0,1.8729355,1.8729355
609,5.45,5.45,5.28,0,1.8729355,1.8729355
610,5.45,5.45,5.28,0,1.8729355,1.8729355
611,5.45,5.45,5.28,0,1.8729355,1.8729355
612,5.45,5.45,5.28,0,1.8729355,1.8729355
613,5.45,5.45,5.28,0,1.8729355,1.8729355
614,5.45,5.45,5.28,0,1.8729355,1.8729355
615,5.45,5.45,5.28,0,1.8729355,1.8729355
616,5.45,5.45,5.28,0,1.8729355,1.8729355
617,5.45,5.45,5.28,0,1.8729355,1.8729355
618,5.45,5.45,5.28,0,1.8729355,1.8729355
619,5.45,5.45,5.28,0,1.8729355,1.8729355
620,5.45,5.45,5.28,0,1.8729355,1.8729355
621,5.45,5.45,5.28,0,1.8729355,1.8729355
622,5.45,5.45,5.28,0,1.8729355,1.8729355
623,5.45,5.45,5.28,0,1.8729355,1.8729355
624,5.45,5.45,5.28,0,1.8729355,1.8729355
625,5.45,5.45,5.28,0,1.8729355,1.8729355
626,5.45,5.45,5.28,0,1.8729355,1.8729355
627,5.45,5.45,5.28,0,1.8729355,1.8729355
628,5.45,5.45,5.28,0,1.8729355,1.8729355
629,5.45,5.45,5.28,0,1.8729355,1.8729355
630,5.45,5.45,5.28,0,1.8729355,1.8729355
631,5.45,5.45,5.28,0,1.8729355,1.8729355
632,5.45,5.45,5.28,0,1.8729355,1.8729355
633,5.45,5.45,5.28,0,1.8729355,1.8729355
634,5.45,5.45,5.28,0,1.8729355,1.8729355
635,5.45,5.45,5.28,0,1.8729355,1.8729355
636,5.45,5.45,5.28,0,1.8729355,1.8729355
637,5.45,5.45,5.28,0,1.8729355,1.8729355
638,5.45,5.45,5.28,0,1.8729355,1.8729355
639,5.45,5.45,5.28,0,1.8729355,1.8729355
640,5.45,5.45,5.28,0,1.8729355,1.8729355
641,5.45,5.45,5.28,0,1.8729355,1.8729355
642,5.45,5.45,5.28,0,1.8729355,1.8729355
643,5.45,5.45,5.28,0,1.8729355,1.8729355
644,5.45,5.45,5.28,0,1.8729355,1.8729355
645,5.45,5.45,5.28,0,1.8729355,1.8729355
646,5.45,5.45,5.28,0,1.8729355,1.8729355
647,5.45,5.45,5.28,0,1.8729355,1.8729355
648,5.45,5.45,5.28,0,1.8729355,1.8729355
649,5.45,5.45,5.28,0,1.8729355,1.8729355
650,5.45,5.45,5.28,0,1.8729355,1.8729355
651,5.45,5.45,5.28,0,1.8729355,1.8729355
652,5.45,5.45,5.28,0,1.8729355,1.8729355
653,5.45,5.45,5.28,0,1.8729355,1.8729355
654,5.45,5.45,5.28,0,1.8729355,1.8729355
655,5.45,5.45,5.28,0,1.8729355,1.8729355
656,5.45,5.45,5.28,0,1.8729355,1.8729355
657,5.45,5.45,5.28,0,1.8729355,1.8729355
658,5.45,5.45,5.28,0,1.8729355,1.8729355
659,5.45,5.45,5.28,0,1.8729355,1.8729355
660,5.45,5.45,5.28,0,1.8729355,1.8729355
661,5.45,5.45,5.28,0,1.8729355,1.8729355
662,5.45,5.45,5.28,0,1.8729355,1.8729355
663,5.45,5.45,5.28,0,1.8729355,1.8729355
664,5.45,5.45,5.28,0,1.8729355,1.8729355
665,5.45,5.45,5.28,0,1.8729355,1.8729355
666,5.45,5.45,5.28,0,1.8729355,1.8729355
667,5.45,5.45,5.28,0,1.8729355,1.8729355
668,5.45,5.45,5.28,0,1.8729355,1.8729355
669,5.45,5.45,5.28,0,1.8729355,1.8729355
670,5.45,5.45,5.28,0,1.8729355,1.8729355
671,5.45,5.45,5.28,0,1.8729355,1.8729355
672,5.45,5.45,5.28,0,1.8729355,1.8729355
673,5.45,5.45,5.28,0,1.8729355,1.8729355
674,5.45,5.45,5.28,0,1.8729355,1.8729355
675,5.45,5.45,5.28,0,1.8729355,1.8729355
676,5.45,5.45,5.28,0,1.8729355,1.8729355
677,5.45,5.45,5.28,0,1.8729355,1.8729355
678,5.45,5.45,5.28,0,1.8729355,1.8729355
679,5.45,5.45,5.28,0,1.8729355,1.8729355
680,5.45,5.45,5.28,0,1.8729355,1.8729355
681,5.45,5.45,5.28,0,1.8729355,1.8729355
682,5.45,5.45,5.28,0,1.8729355,1.8729355
683,5.45,5.45,5.28,0,1.8729355,1.8729355
684,5.45,5.45,5.28,0,1.8729355,1.8729355
685,5.45,5.45,5.28,0,1.8729355,1.8729355
686,5.45,5.45,5.28,0,1.8729355,1.8729355
687,5.45,5.45,5.28,0,1.8729355,1.8729355
688,5.45,5.45,5.28,0,1.8729355,1.8729355
689,5.45,5.45,5.28,0,1.8729355,1.8729355
690,5.45,5.45,5.28,0,1.8729355,1.8729355
691,5.45,5.45,5.28,0,1.8729355,1.8729355
692,5.45,5.45,5.28,0,1.8729355,1.8729355
693,5.45,5.45,5.28,0,1.8729355,1.8729355
694,5.45,5.45,5.28,0,1.8729355,1.8729355
695,5.45,5.45,5.28,0,1.8729355,1.8729355
696,5.45,5.45,5.28,0,1.8729355,1.8729355
697,5.45,5.45,5.28,0,1.8729355,1.8729355
698,5.45,5.45,5.28,0,1.8729355,1.8729355
699,5.45,5.45,5.28,0,1.8729355,1.8729355
700,5.45,5.45,5.28,0,1.8729355,1.8729355
701,5.45,5.45,5.28,0,1.8729355,1.8729355
702,5.45,5.45,5.28,0,1.8729355,1.8729355
703,5.45,5.45,5.28,0,1.8729355,1.8729355
704,5.45,5.45,5.28,0,1.8729355,1.8729355
705,5.45,5.45,5.28,0,1.8729355,1.8729355
706,5.45,5.45,5.28,0,1.8729355,1.8729355
707,5.45,5.45,5.28,0,1.8729355,1.8729355
708,5.45,5.45,5.28,0,1.8729355,1.8729355
709,5.45,5.45,5.28,0,1.8729355,1.8729355
710,5.45,5.45,5.28,0,1.8729355,1.8729355
711,5.45,5.45,5.28,0,1.8729355,1.8729355
712,5.45,5.45,5.28,0,1.8729355,1.8729355
713,5.45,5.45,5.28,0,1.8729355,1.8729355
714,5.45,5.45,5.28,0,1.8729355,1.8729355
715,5.45,5.45,5.28,0,1.8729355,1.8729355
716,5.45,5.45,5.28,0,1.8729355,1.8729355
717,5.45,5.45,5.28,0,1.8729355,1.8729355
718,5.45,5.45,5.28,0,1.8729355,1.8729355
719,5.45,5.45,5.28,0,1.8729355,1.8729355
720,5.45,5.45,5.28,0,1.8729355,1.8729355
721,5.45,5.45,5.28,0,1.8729355,1.8729355
722,5.45,5.45,5.28,0,1.8729355,1.8729355
723,5.45,5.45,5.28,0,1.8729355,1.8729355
724,5.45,5.45,5.28,0,1.8729355,1.8729355
725,5.45,5.45,5.28,0,1.8729355,1.8729355
726,5.45,5.45,5.28,0,1.8729355,1.8729355
727,5.45,5.45,5.28,0,1.8729355,1.8729355
728,5.45,5.45,5.28,0,1.8729355,1.8729355
729,5.45,5.45,5.28,0,1.8729355,1.8729355
730,5.45,5.45,5.28,0,1.8729355,1.8729355
731,5.45,5.45,5.28,0,1.8729355,1.8729355
732,5.45,5.45,5.28,0,1.8729355,1.8729355
733,5.45,5.45,5.28,0,1.8729355,1.8729355
734,5.45,5.45,5.28,0,1.8729355,1.8729355
735,5.45,5.45,5.28,0,1.8729355,1.8729355
736,5.45,5.45,5.28,0,1.8729355,1.8729355
737,5.45,5.45,5.28,0,1.8729355,1.8729355
738,5.45,5.45,5.28,0,1.8729355,1.8729355
739,5.45,5.45,5.28,0,1.8729355,1.8729355
740,5.45,5.45,5.28,0,1.8729355,1.8729355
741,5.45,5.45,5.28,0,1.8729355,1.8729355
742,5.45,5.45,5.28,0,1.8729355,1.8729355
743,5.45,5.45,5.28,0,1.8729355,1.8729355
744,5.45,5.45,5.28,0,1.8729355,1.8729355
745,4.09,4.09,3.98,0,1.8729355,1.8729355
746,4.09,4.09,3.98,0,1.8729355,1.8729355
747,4.09,4.09,3.98,0,1.8729355,1.8729355
748,4.09,4.09,3.98,0,1.8729355,1.8729355
749,4.09,4.09,3.98,0,1.8729355,1.8729355
750,4.09,4.09,3.98,0,1.8729355,1.8729355
751,4.09,4.09,3.98,0,1.8729355,1.8729355
752,4.09,4.09,3.98,0,1.8729355,1.8729355
753,4.09,4.09,3.98,0,1.8729355,1.8729355
754,4.09,4.09,3.98,0,1.8729355,1.8729355
755,4.09,4.09,3.98,0,1.8729355,1.8729355
756,4.09,4.09,3.98,0,1.8729355,1.8729355
757,4.09,4.09,3.98,0,1.8729355,1.8729355
758,4.09,4.09,3.98,0,1.8729355,1.8729355
759,4.09,4.09,3.98,0,1.8729355,1.8729355
760,4.09,4.09,3.98,0,1.8729355,1.8729355
761,4.09,4.09,3.98,0,1.8729355,1.8729355
762,4.09,4.09,3.98,0,1.8729355,1.8729355
763,4.09,4.09,3.98,0,1.8729355,1.8729355
764,4.09,4.09,3.98,0,1.8729355,1.8729355
765,4.09,4.09,3.98,0,1.8729355,1.8729355
766,4.09,4.09,3.98,0,1.8729355,1.8729355
767,4.09,4.09,3.98,0,1.8729355,1.8729355
768,4.09,4.09,3.98,0,1.8729355,1.8729355
769,4.09,4.09,3.98,0,1.8729355,1.8729355
770,4.09,4.09,3.98,0,1.8729355,1.8729355
771,4.09,4.09,3.98,0,1.8729355,1.8729355
772,4.09,4.09,3.98,0,1.8729355,1.8729355
773,4.09,4.09,3.98,0,1.8729355,1.8729355
774,4.09,4.09,3.98,0,1.8729355,1.8729355
775,4.09,4.09,3.98,0,1.8729355,1.8729355
776,4.09,4.09,3.98,0,1.8729355,1.8729355
777,4.09,4.09,3.98,0,1.8729355,1.8729355
778,4.09,4.09,3.98,0,1.8729355,1.8729355
779,4.09,4.09,3.98,0,1.8729355,1.8729355
780,4.09,4.09,3.98,0,1.8729355,1.8729355
781,4.09,4.09,3.98,0,1.8729355,1.8729355
782,4.09,4.09,3.98,0,1.8729355,1.8729355
783,4.09,4.09,3.98,0,1.8729355,1.8729355
784,4.09,4.09,3.98,0,1.8729355,1.8729355
785,4.09,4.09,3.98,0,1.8729355,1.8729355
786,4.09,4.09,3.98,0,1.8729355,1.8729355
787,4.09,4.09,3.98,0,1.8729355,1.8729355
788,4.09,4.09,3.98,0,1.8729355,1.8729355
789,4.09,4.09,3.98,0,1.8729355,1.8729355
790,4.09,4.09,3.98,0,1.8729355,1.8729355
791,4.09,4.09,3.98,0,1.8729355,1.8729355
792,4.09,4.09,3.98,0,1.8729355,1.8729355
793,4.09,4.09,3.98,0,1.8729355,1.8729355
794,4.09,4.09,3.98,0,1.8729355,1.8729355
795,4.09,4.09,3.98,0,1.8729355,1.8729355
796,4.09,4.09,3.98,0,1.8729355,1.8729355
797,4.09,4.09,3.98,0,1.8729355,1.8729355
798,4.09,4.09,3.98,0,1.8729355,1.8729355
799,4.09,4.09,3.98,0,1.8729355,1.8729355
800,4.09,4.09,3.98,0,1.8729355,1.8729355
801,4.09,4.09,3.98,0,1.8729355,1.8729355
802,4.09,4.09,3.98,0,1.8729355,1.8729355
803,4.09,4.09,3.98,0,1.8729355,1.8729355
804,4.09,4.09,3.98,0,1.8729355,1.8729355
805,4.09,4.09,3.98,0,1.8729355,1.8729355
806,4.09,4.09,3.98,0,1.8729355,1.8729355
807,4.09,4.09,3.98,0,1.8729355,1.8729355
808,4.09,4.09,3.98,0,1.8729355,1.8729355
809,4.09,4.09,3.98,0,1.8729355,1.8729355
810,4.09,4.09,3.98,0,1.8729355,1.8729355
811,4.09,4.09,3.98,0,1.8729355,1.8729355
812,4.09,4.09,3.98,0,1.8729355,1.8729355
813,4.09,4.09,3.98,0,1.8729355,1.8729355
814,4.09,4.09,3.98,0,1.8729355,1.8729355
815,4.09,4.09,3.98,0,1.8729355,1.8729355
816,4.09,4.09,3.98,0,1.8729355,1.8729355
817,4.09,4.09,3.98,0,1.8729355,1.8729355
818,4.09,4.09,3.98,0,1.8729355,1.8729355
819,4.09,4.09,3.98,0,1.8729355,1.8729355
820,4.09,4.09,3.98,0,1.8729355,1.8729355
821,4.09,4.09,3.98,0,1.8729355,1.8729355
822,4.09,4.09,3.98,0,1.8729355,1.8729355
823,4.09,4.09,3.98,0,1.8729355,1.8729355
824,4.09,4.09,3.98,0,1.8729355,1.8729355
825,4.09,4.09,3.98,0,1.8729355,1.8729355
826,4.09,4.09,3.98,0,1.8729355,1.8729355
827,4.09,4.09,3.98,0,1.8729355,1.8729355
828,4.09,4.09,3.98,0,1.8729355,1.8729355
829,4.09,4.09,3.98,0,1.8729355,1.8729355
830,4.09,4.09,3.98,0,1.8729355,1.8729355
831,4.09,4.09,3.98,0,1.8729355,1.8729355
832,4.09,4.09,3.98,0,1.8729355,1.8729355
833,4.09,4.09,3.98,0,1.8729355,1.8729355
834,4.09,4.09,3.98,0,1.8729355,1.8729355
835,4.09,4.09,3.98,0,1.8729355,1.8729355
836,4.09,4.09,3.98,0,1.8729355,1.8729355
837,4.09,4.09,3.98,0,1.8729355,1.8729355
838,4.09,4.09,3.98,0,1.8729355,1.8729355
839,4.09,4.09,3.98,0,1.8729355,1.8729355
840,4.09,4.09,3.98,0,1.8729355,1.8729355
841,4.09,4.09,3.98,0,1.8729355,1.8729355
842,4.09,4.09,3.98,0,1.8729355,1.8729355
843,4.09,4.09,3.98,0,1.8729355,1.8729355
844,4.09,4.09,3.98,0,1.8729355,1.8729355
845,4.09,4.09,3.98,0,1.8729355,1.8729355
846,4.09,4.09,3.98,0,1.8729355,1.8729355
847,4.09,4.09,3.98,0,1.8729355,1.8729355
848,4.09,4.09,3.98,0,1.8729355,1.8729355
849,4.09,4.09,3.98,0,1.8729355,1.8729355
850,4.09,4.09,3.98,0,1.8729355,1.8729355
851,4.09,4.09,3.98,0,1.8729355,1.8729355
852,4.09,4.09,3.98,0,1.8729355,1.8729355
853,4.09,4.09,3.98,0,1.8729355,1.8729355
854,4.09,4.09,3.98,0,1.8729355,1.8729355
855,4.09,4.09,3.98,0,1.8729355,1.8729355
856,4.09,4.09,3.98,0,1.8729355,1.8729355
857,4.09,4.09,3.98,0,1.8729355,1.8729355
858,4.09,4.09,3.98,0,1.8729355,1.8729355
859,4.09,4.09,3.98,0,1.8729355,1.8729355
860,4.09,4.09,3.98,0,1.8729355,1.8729355
861,4.09,4.09,3.98,0,1.8729355,1.8729355
862,4.09,4.09,3.98,0,1.8729355,1.8729355
863,4.09,4.09,3.98,0,1.8729355,1.8729355
864,4.09,4.09,3.98,0,1.8729355,1.8729355
865,4.09,4.09,3.98,0,1.8729355,1.8729355
866,4.09,4.09,3.98,0,1.8729355,1.8729355
867,4.09,4.09,3.98,0,1.8729355,1.8729355
868,4.09,4.09,3.98,0,1.8729355,1.8729355
869,4.09,4.09,3.98,0,1.8729355,1.8729355
870,4.09,4.09,3.98,0,1.8729355,1.8729355
871,4.09,4.09,3.98,0,1.8729355,1.8729355
872,4.09,4.09,3.98,0,1.8729355,1.8729355
873,4.09,4.09,3.98,0,1.8729355,1.8729355
874,4.09,4.09,3.98,0,1.8729355,1.8729355
875,4.09,4.09,3.98,0,1.8729355,1.8729355
876,4.09,4.09,3.98,0,1.8729355,1.8729355
877,4.09,4.09,3.98,0,1.8729355,1.8729355
878,4.09,4.09,3.98,0,1.8729355,1.8729355
879,4.09,4.09,3.98,0,1.8729355,1.8729355
880,4.09,4.09,3.98,0,1.8729355,1.8729355
881,4.09,4.09,3.98,0,1.8729355,1.8729355
882,4.09,4.09,3.98,0,1.8729355,1.8729355
883,4.09,4.09,3.98,0,1.8729355,1.8729355
884,4.09,4.09,3.98,0,1.8729355,1.8729355
885,4.09,4.09,3.98,0,1.8729355,1.8729355
886,4.09,4.09,3.98,0,1.8729355,1.8729355
887,4.09,4.09,3.98,0,1.8729355,1.8729355
888,4.09,4.09,3.98,0,1.8729355,1.8729355
889,4.09,4.09,3.98,0,1.8729355,1.8729355
890,4.09,4.09,3.98,0,1.8729355,1.8729355
891,4.09,4.09,3.98,0,1.8729355,1.8729355
892,4.09,4.09,3.98,0,1.8729355,1.8729355
893,4.09,4.09,3.98,0,1.8729355,1.8729355
894,4.09,4.09,3.98,0,1.8729355,1.8729355
895,4.09,4.09,3.98,0,1.8729355,1.8729355
896,4.09,4.09,3.98,0,1.8729355,1.8729355
897,4.09,4.09,3.98,0,1.8729355,1.8729355
898,4.09,4.09,3.98,0,1.8729355,1.8729355
899,4.09,4.09,3.98,0,1.8729355,1.8729355
900,4.09,4.09,3.98,0,1.8729355,1.8729355
901,4.09,4.09,3.98,0,1.8729355,1.8729355
902,4.09,4.09,3.98,0,1.8729355,1.8729355
903,4.09,4.09,3.98,0,1.8729355,1.8729355
904,4.09,4.09,3.98,0,1.8729355,1.8729355
905,4.09,4.09,3.98,0,1.8729355,1.8729355
906,4.09,4.09,3.98,0,1.8729355,1.8729355
907,4.09,4.09,3.98,0,1.8729355,1.8729355
908,4.09,4.09,3.98,0,1.8729355,1.8729355
909,4.09,4.09,3.98,0,1.8729355,1.8729355
910,4.09,4.09,3.98,0,1.8729355,1.8729355
911,4.09,4.09,3.98,0,1.8729355,1.8729355
912,4.09,4.09,3.98,0,1.8729355,1.8729355
913,4.09,4.09,3.98,0,1.8729355,1.8729355
914,4.09,4.09,3.98,0,1.8729355,1.8729355
915,4.09,4.09,3.98,0,1.8729355,1.8729355
916,4.09,4.09,3.98,0,1.8729355,1.8729355
917,4.09,4.09,3.98,0,1.8729355,1.8729355
918,4.09,4.09,3.98,0,1.8729355,1.8729355
919,4.09,4.09,3.98,0,1.8729355,1.8729355
920,4.09,4.09,3.98,0,1.8729355,1.8729355
921,4.09,4.09,3.98,0,1.8729355,1.8729355
922,4.09,4.09,3.98,0,1.8729355,1.8729355
923,4.09,4.09,3.98,0,1.8729355,1.8729355
924,4.09,4.09,3.98,0,1.8729355,1.8729355
925,4.09,4.09,3.98,0,1.8729355,1.8729355
926,4.09,4.09,3.98,0,1.8729355,1.8729355
927,4.09,4.09,3.98,0,1.8729355,1.8729355
928,4.09,4.09,3.98,0,1.8729355,1.8729355
929,4.09,4.09,3.98,0,1.8729355,1.8729355
930,4.09,4.09,3.98,0,1.8729355,1.8729355
931,4.09,4.09,3.98,0,1.8729355,1.8729355
932,4.09,4.09,3.98,0,1.8729355,1.8729355
933,4.09,4.09,3.98,0,1.8729355,1.8729355
934,4.09,4.09,3.98,0,1.8729355,1.8729355
935,4.09,4.09,3.98,0,1.8729355,1.8729355
936,4.09,4.09,3.98,0,1.8729355,1.8729355
937,4.09,4.09,3.98,0,1.8729355,1.8729355
938,4.09,4.09,3.98,0,1.8729355,1.8729355
939,4.09,4.09,3.98,0,1.8729355,1.8729355
940,4.09,4.09,3.98,0,1.8729355,1.8729355
941,4.09,4.09,3.98,0,1.8729355,1.8729355
942,4.09,4.09,3.98,0,1.8729355,1.8729355
943,4.09,4.09,3.98,0,1.8729355,1.8729355
944,4.09,4.09,3.98,0,1.8729355,1.8729355
945,4.09,4.09,3.98,0,1.8729355,1.8729355
946,4.09,4.09,3.98,0,1.8729355,1.8729355
947,4.09,4.09,3.98,0,1.8729355,1.8729355
948,4.09,4.09,3.98,0,1.8729355,1.8729355
949,4.09,4.09,3.98,0,1.8729355,1.8729355
950,4.09,4.09,3.98,0,1.8729355,1.8729355
951,4.09,4.09,3.98,0,1.8729355,1.8729355
952,4.09,4.09,3.98,0,1.8729355,1.8729355
953,4.09,4.09,3.98,0,1.8729355,1.8729355
954,4.09,4.09,3.98,0,1.8729355,1.8729355
955,4.09,4.09,3.98,0,1.8729355,1.8729355
956,4.09,4.09,3.98,0,1.8729355,1.8729355
957,4.09,4.09,3.98,0,1.8729355,1.8729355
958,4.09,4.09,3.98,0,1.8729355,1.8729355
959,4.09,4.09,3.98,0,1.8729355,1.8729355
960,4.09,4.09,3.98,0,1.8729355,1.8729355
961,4.09,4.09,3.98,0,1.8729355,1.8729355
962,4.09,4.09,3.98,0,1.8729355,1.8729355
963,4.09,4.09,3.98,0,1.8729355,1.8729355
964,4.09,4.09,3.98,0,1.8729355,1.8729355
965,4.09,4.09,3.98,0,1.8729355,1.8729355
966,4.09,4.09,3.98,0,1.8729355,1.8729355
967,4.09,4.09,3.98,0,1.8729355,1.8729355
968,4.09,4.09,3.98,0,1.8729355,1.8729355
969,4.09,4.09,3.98,0,1.8729355,1.8729355
970,4.09,4.09,3.98,0,1.8729355,1.8729355
971,4.09,4.09,3.98,0,1.8729355,1.8729355
972,4.09,4.09,3.98,0,1.8729355,1.8729355
973,4.09,4.09,3.98,0,1.8729355,1.8729355
974,4.09,4.09,3.98,0,1.8729355,1.8729355
975,4.09,4.09,3.98,0,1.8729355,1.8729355
976,4.09,4.09,3.98,0,1.8729355,1.8729355
977,4.09,4.09,3.98,0,1.8729355,1.8729355
978,4.09,4.09,3.98,0,1.8729355,1.8729355
979,4.09,4.09,3.98,0,1.8729355,1.8729355
980,4.09,4.09,3.98,0,1.8729355,1.8729355
981,4.09,4.09,3.98,0,1.8729355,1.8729355
982,4.09,4.09,3.98,0,1.8729355,1.8729355
983,4.09,4.09,3.98,0,1.8729355,1.8729355
984,4.09,4.09,3.98,0,1.8729355,1.8729355
985,4.09,4.09,3.98,0,1.8729355,1.8729355
986,4.09,4.09,3.98,0,1.8729355,1.8729355
987,4.09,4.09,3.98,0,1.8729355,1.8729355
988,4.09,4.09,3.98,0,1.8729355,1.8729355
989,4.09,4.09,3.98,0,1.8729355,1.8729355
990,4.09,4.09,3.98,0,1.8729355,1.8729355
991,4.09,4.09,3.98,0,1.8729355,1.8729355
992,4.09,4.09,3.98,0,1.8729355,1.8729355
993,4.09,4.09,3.98,0,1.8729355,1.8729355
994,4.09,4.09,3.98,0,1.8729355,1.8729355
