Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,402,0,0,0,0,136.896,0,195.48,0,186.6
,,,,,,,,403,0,0,0,0,143.88,0,205.44,0,196.2
,,,,,,,,404,0,0,0,0,141.876,0,202.56,0,193.44
,,,,,,,,405,0,0,0,0,137.604,0,196.5,0,187.56
,,,,,,,,406,0,0,0,0,131.232,0,187.44,0,178.92
,,,,,,,,407,0,0,0,0,121.74,0,173.82,0,165.96
,,,,,,,,408,0,0,0,0,109.896,0,156.9,0,149.76
,,,,,,,,409,0,0,0,0,99.24,0,141.72,0,135.24
,,,,,,,,410,0,0,0,0,92.076,0,131.46,0,125.52
,,,,,,,,411,0,0,0,0,88.416,0,126.24,0,120.48
,,,,,,,,412,0,0,0,0,86.52,0,123.54,0,117.96
,,,,,,,,413,0,0,0,0,86.304,0,123.24,0,117.6
,,,,,,,,414,0,0,0,0,89.136,0,127.26,0,121.56
,,,,,,,,415,0,0,0,0,98.34,0,140.4,0,134.04
,,,,,,,,416,0,0,0,0,115.212,0,164.52,0,157.08
,,,,,,,,417,0,0,0,0,124.044,0,177.12,0,169.08
,,,,,,,,418,0,0,0,0,124.968,0,178.44,0,170.28
,,,,,,,,419,0,0,0,0,125.724,0,179.52,0,171.36
,,,,,,,,420,0,0,0,0,126.696,0,180.9,0,172.68
,,,,,,,,421,0,0,0,0,126.756,0,181.02,0,172.8
,,,,,,,,422,0,0,0,0,126.168,0,180.18,0,172.08
,,,,,,,,423,0,0,0,0,126.024,0,180,0,171.84
,,,,,,,,424,0,0,0,0,125.424,0,179.1,0,171
,,,,,,,,425,0,0,0,0,126.48,0,180.6,0,172.44
,,,,,,,,426,0,0,0,0,134.004,0,191.34,0,182.76
,,,,,,,,427,0,0,0,0,146.664,0,209.46,0,199.92
,,,,,,,,428,0,0,0,0,147.732,0,210.96,0,201.48
,,,,,,,,429,0,0,0,0,145.164,0,207.3,0,197.88
,,,,,,,,430,0,0,0,0,140.172,0,200.16,0,191.04
,,,,,,,,431,0,0,0,0,131.7,0,188.1,0,179.52
,,,,,,,,432,0,0,0,0,120.912,0,172.68,0,164.76
,,,,,,,,433,0,0,0,0,110.988,0,158.46,0,151.32
,,,,,,,,434,0,0,0,0,104.808,0,149.64,0,142.92
,,,,,,,,435,0,0,0,0,101.856,0,145.44,0,138.84
,,,,,,,,436,0,0,0,0,100.632,0,143.7,0,137.16
,,,,,,,,437,0,0,0,0,100.86,0,144,0,137.52
,,,,,,,,438,0,0,0,0,104.064,0,148.56,0,141.84
,,,,,,,,439,0,0,0,0,113.352,0,161.88,0,154.56
,,,,,,,,440,0,0,0,0,130.32,0,186.06,0,177.6
,,,,,,,,441,0,0,0,0,139.212,0,198.78,0,189.72
,,,,,,,,442,0,0,0,0,139.596,0,199.32,0,190.32
,,,,,,,,443,0,0,0,0,138.888,0,198.36,0,189.36
,,,,,,,,444,0,0,0,0,138.132,0,197.22,0,188.4
,,,,,,,,445,0,0,0,0,136.416,0,194.76,0,186
,,,,,,,,446,0,0,0,0,134.28,0,191.76,0,183
,,,,,,,,447,0,0,0,0,132.936,0,189.84,0,181.2
,,,,,,,,448,0,0,0,0,131.352,0,187.56,0,179.16
,,,,,,,,449,0,0,0,0,132.252,0,188.88,0,180.36
,,,,,,,,450,0,0,0,0,138.924,0,198.36,0,189.48
,,,,,,,,451,0,0,0,0,148.224,0,211.68,0,202.08
,,,,,,,,452,0,0,0,0,147.96,0,211.26,0,201.72
,,,,,,,,453,0,0,0,0,145.404,0,207.66,0,198.24
,,,,,,,,454,0,0,0,0,139.572,0,199.32,0,190.2
,,,,,,,,455,0,0,0,0,130.38,0,186.18,0,177.72
,,,,,,,,456,0,0,0,0,118.8,0,169.62,0,162
,,,,,,,,457,0,0,0,0,108.3,0,154.68,0,147.72
,,,,,,,,458,0,0,0,0,101.208,0,144.54,0,138
,,,,,,,,459,0,0,0,0,97.2,0,138.84,0,132.6
,,,,,,,,460,0,0,0,0,95.364,0,136.14,0,129.96
,,,,,,,,461,0,0,0,0,94.956,0,135.6,0,129.48
,,,,,,,,462,0,0,0,0,97.824,0,139.74,0,133.32
,,,,,,,,463,0,0,0,0,106.392,0,151.92,0,145.08
,,,,,,,,464,0,0,0,0,122.256,0,174.6,0,166.68
,,,,,,,,465,0,0,0,0,130.692,0,186.66,0,178.08
,,,,,,,,466,0,0,0,0,131.64,0,187.98,0,179.4
,,,,,,,,467,0,0,0,0,132.024,0,188.52,0,180
,,,,,,,,468,0,0,0,0,132.396,0,189.06,0,180.48
,,,,,,,,469,0,0,0,0,131.856,0,188.28,0,179.76
,,,,,,,,470,0,0,0,0,130.38,0,186.18,0,177.72
,,,,,,,,471,0,0,0,0,129.432,0,184.86,0,176.4
,,,,,,,,472,0,0,0,0,127.872,0,182.58,0,174.36
,,,,,,,,473,0,0,0,0,128.088,0,182.94,0,174.6
,,,,,,,,474,0,0,0,0,133.776,0,191.04,0,182.4
,,,,,,,,475,0,0,0,0,144.3,0,206.1,0,196.8
,,,,,,,,476,0,0,0,0,143.76,0,205.26,0,195.96
,,,,,,,,477,0,0,0,0,140.232,0,200.22,0,191.16
,,,,,,,,478,0,0,0,0,135.66,0,193.74,0,184.92
,,,,,,,,479,0,0,0,0,129.132,0,184.38,0,176.04
,,,,,,,,480,0,0,0,0,120.228,0,171.66,0,163.92
,,,,,,,,481,0,0,0,0,110.916,0,158.34,0,151.2
,,,,,,,,482,0,0,0,0,104.28,0,148.92,0,142.2
,,,,,,,,483,0,0,0,0,100.56,0,143.58,0,137.04
,,,,,,,,484,0,0,0,0,98.28,0,140.34,0,133.92
,,,,,,,,485,0,0,0,0,97.392,0,139.08,0,132.72
,,,,,,,,486,0,0,0,0,98.22,0,140.28,0,133.92
,,,,,,,,487,0,0,0,0,101.4,0,144.84,0,138.24
,,,,,,,,488,0,0,0,0,107.676,0,153.78,0,146.76
,,,,,,,,489,0,0,0,0,115.152,0,164.4,0,156.96
,,,,,,,,490,0,0,0,0,123.48,0,176.34,0,168.36
,,,,,,,,491,0,0,0,0,130.74,0,186.66,0,178.2
,,,,,,,,492,0,0,0,0,135.204,0,193.08,0,184.32
,,,,,,,,493,0,0,0,0,137.112,0,195.78,0,186.96
,,,,,,,,494,0,0,0,0,137.1,0,195.78,0,186.96
,,,,,,,,495,0,0,0,0,135.36,0,193.26,0,184.56
,,,,,,,,496,0,0,0,0,133.152,0,190.14,0,181.56
,,,,,,,,497,0,0,0,0,132.216,0,188.76,0,180.24
,,,,,,,,498,0,0,0,0,137.268,0,195.96,0,187.2
,,,,,,,,499,0,0,0,0,145.932,0,208.38,0,198.96
,,,,,,,,500,0,0,0,0,144.432,0,206.22,0,196.92
,,,,,,,,501,0,0,0,0,139.428,0,199.08,0,190.08
,,,,,,,,502,0,0,0,0,134.28,0,191.7,0,183
,,,,,,,,503,0,0,0,0,127.608,0,182.22,0,173.88
,,,,,,,,504,0,0,0,0,119.412,0,170.52,0,162.84
,,,,,,,,505,0,0,0,0,111.396,0,159.06,0,151.92
,,,,,,,,506,0,0,0,0,105.132,0,150.12,0,143.4
,,,,,,,,507,0,0,0,0,101.688,0,145.2,0,138.72
,,,,,,,,508,0,0,0,0,100.032,0,142.8,0,136.32
,,,,,,,,509,0,0,0,0,99.3,0,141.84,0,135.36
,,,,,,,,510,0,0,0,0,99.96,0,142.74,0,136.32
,,,,,,,,511,0,0,0,0,102.684,0,146.64,0,139.92
,,,,,,,,512,0,0,0,0,107.508,0,153.54,0,146.64
,,,,,,,,513,0,0,0,0,112.788,0,161.04,0,153.84
,,,,,,,,514,0,0,0,0,119.784,0,171,0,163.32
,,,,,,,,515,0,0,0,0,124.092,0,177.18,0,169.2
,,,,,,,,516,0,0,0,0,125.796,0,179.64,0,171.48
,,,,,,,,517,0,0,0,0,125.772,0,179.58,0,171.36
,,,,,,,,518,0,0,0,0,125.016,0,178.5,0,170.4
,,,,,,,,519,0,0,0,0,124.068,0,177.18,0,169.08
,,,,,,,,520,0,0,0,0,123.696,0,176.64,0,168.6
,,,,,,,,521,0,0,0,0,123.912,0,176.94,0,168.96
,,,,,,,,522,0,0,0,0,129.696,0,185.16,0,176.88
,,,,,,,,523,0,0,0,0,138.324,0,197.52,0,188.52
,,,,,,,,524,0,0,0,0,138.372,0,197.58,0,188.64
,,,,,,,,525,0,0,0,0,135.84,0,193.98,0,185.28
,,,,,,,,526,0,0,0,0,130.86,0,186.9,0,178.44
,,,,,,,,527,0,0,0,0,122.664,0,175.2,0,167.16
,,,,,,,,528,0,0,0,0,113.496,0,162.06,0,154.68
,,,,,,,,529,0,0,0,0,104.196,0,148.74,0,142.08
,,,,,,,,530,0,0,0,0,97.512,0,139.26,0,132.96
,,,,,,,,531,0,0,0,0,94.104,0,134.34,0,128.28
,,,,,,,,532,0,0,0,0,92.724,0,132.42,0,126.48
,,,,,,,,533,0,0,0,0,92.796,0,132.54,0,126.6
,,,,,,,,534,0,0,0,0,95.676,0,136.62,0,130.44
,,,,,,,,535,0,0,0,0,104.448,0,149.1,0,142.32
,,,,,,,,536,0,0,0,0,120.408,0,171.9,0,164.16
,,,,,,,,537,0,0,0,0,129.372,0,184.74,0,176.28
,,,,,,,,538,0,0,0,0,131.304,0,187.56,0,179.04
,,,,,,,,539,0,0,0,0,132.396,0,189.06,0,180.48
,,,,,,,,540,0,0,0,0,133.428,0,190.56,0,181.92
,,,,,,,,541,0,0,0,0,133.236,0,190.2,0,181.68
,,,,,,,,542,0,0,0,0,131.952,0,188.4,0,179.88
,,,,,,,,543,0,0,0,0,131.052,0,187.14,0,178.68
,,,,,,,,544,0,0,0,0,129.636,0,185.1,0,176.76
,,,,,,,,545,0,0,0,0,129.696,0,185.16,0,176.88
,,,,,,,,546,0,0,0,0,135.612,0,193.62,0,184.8
,,,,,,,,547,0,0,0,0,144.228,0,205.92,0,196.68
,,,,,,,,548,0,0,0,0,143.028,0,204.24,0,195
,,,,,,,,549,0,0,0,0,138.492,0,197.76,0,188.88
,,,,,,,,550,0,0,0,0,131.964,0,188.4,0,179.88
,,,,,,,,551,0,0,0,0,122.364,0,174.72,0,166.8
,,,,,,,,552,0,0,0,0,110.328,0,157.5,0,150.36
,,,,,,,,553,0,0,0,0,99.42,0,141.96,0,135.6
,,,,,,,,554,0,0,0,0,92.484,0,132.06,0,126
,,,,,,,,555,0,0,0,0,88.092,0,125.82,0,120
,,,,,,,,556,0,0,0,0,85.944,0,122.7,0,117.12
,,,,,,,,557,0,0,0,0,85.392,0,121.92,0,116.4
,,,,,,,,558,0,0,0,0,87.828,0,125.4,0,119.76
,,,,,,,,559,0,0,0,0,95.928,0,136.98,0,130.8
,,,,,,,,560,0,0,0,0,112.044,0,159.96,0,152.76
,,,,,,,,561,0,0,0,0,120.936,0,172.68,0,164.88
,,,,,,,,562,0,0,0,0,121.836,0,174,0,166.08
,,,,,,,,563,0,0,0,0,121.332,0,173.28,0,165.36
,,,,,,,,564,0,0,0,0,121.476,0,173.46,0,165.6
,,,,,,,,565,0,0,0,0,120.972,0,172.74,0,164.88
,,,,,,,,566,0,0,0,0,119.58,0,170.76,0,162.96
,,,,,,,,567,0,0,0,0,118.668,0,169.5,0,161.76
,,,,,,,,568,0,0,0,0,117.396,0,167.64,0,159.96
,,,,,,,,569,0,0,0,0,117.492,0,167.76,0,160.2
,,,,,,,,570,0,0,0,0,123.372,0,176.16,0,168.24
,,,,,,,,571,0,0,0,0,134.184,0,191.64,0,183
,,,,,,,,572,0,0,0,0,134.304,0,191.76,0,183.12
,,,,,,,,573,0,0,0,0,131.112,0,187.2,0,178.68
,,,,,,,,574,0,0,0,0,125.916,0,179.82,0,171.6
,,,,,,,,575,0,0,0,0,117.312,0,167.52,0,159.84
,,,,,,,,576,0,0,0,0,106.56,0,152.16,0,145.32
,,,,,,,,577,0,0,0,0,96.504,0,137.82,0,131.52
,,,,,,,,578,0,0,0,0,90.036,0,128.58,0,122.76
,,,,,,,,579,0,0,0,0,86.784,0,123.9,0,118.32
,,,,,,,,580,0,0,0,0,85.332,0,121.86,0,116.28
,,,,,,,,581,0,0,0,0,85.404,0,121.98,0,116.4
,,,,,,,,582,0,0,0,0,88.152,0,125.88,0,120.12
,,,,,,,,583,0,0,0,0,97.044,0,138.54,0,132.24
,,,,,,,,584,0,0,0,0,113.88,0,162.6,0,155.28
,,,,,,,,585,0,0,0,0,123.276,0,176.04,0,168.12
,,,,,,,,586,0,0,0,0,124.056,0,177.12,0,169.08
,,,,,,,,587,0,0,0,0,124.752,0,178.14,0,170.16
,,,,,,,,588,0,0,0,0,125.316,0,178.92,0,170.88
,,,,,,,,589,0,0,0,0,124.992,0,178.5,0,170.4
,,,,,,,,590,0,0,0,0,123.744,0,176.7,0,168.72
,,,,,,,,591,0,0,0,0,123.072,0,175.74,0,167.76
,,,,,,,,592,0,0,0,0,121.656,0,173.7,0,165.96
,,,,,,,,593,0,0,0,0,121.464,0,173.46,0,165.6
,,,,,,,,594,0,0,0,0,126.936,0,181.26,0,173.04
,,,,,,,,595,0,0,0,0,138.876,0,198.36,0,189.36
,,,,,,,,596,0,0,0,0,139.68,0,199.5,0,190.44
,,,,,,,,597,0,0,0,0,136.5,0,194.94,0,186.12
,,,,,,,,598,0,0,0,0,131.496,0,187.8,0,179.28
,,,,,,,,599,0,0,0,0,122.532,0,174.96,0,167.04
,,,,,,,,600,0,0,0,0,110.916,0,158.34,0,151.2
,,,,,,,,601,0,0,0,0,100.62,0,143.64,0,137.16
,,,,,,,,602,0,0,0,0,93.9,0,134.1,0,128.04
,,,,,,,,603,0,0,0,0,90.468,0,129.18,0,123.36
,,,,,,,,604,0,0,0,0,88.848,0,126.84,0,121.2
,,,,,,,,605,0,0,0,0,88.776,0,126.78,0,121.08
,,,,,,,,606,0,0,0,0,91.584,0,130.8,0,124.8
,,,,,,,,607,0,0,0,0,100.116,0,142.98,0,136.44
,,,,,,,,608,0,0,0,0,116.844,0,166.8,0,159.36
,,,,,,,,609,0,0,0,0,125.784,0,179.64,0,171.48
,,,,,,,,610,0,0,0,0,126.384,0,180.48,0,172.32
,,,,,,,,611,0,0,0,0,126,0,179.94,0,171.84
,,,,,,,,612,0,0,0,0,125.688,0,179.46,0,171.36
,,,,,,,,613,0,0,0,0,124.86,0,178.32,0,170.16
,,,,,,,,614,0,0,0,0,123.864,0,176.88,0,168.84
,,,,,,,,615,0,0,0,0,123.768,0,176.7,0,168.72
,,,,,,,,616,0,0,0,0,123.42,0,176.22,0,168.24
,,,,,,,,617,0,0,0,0,124.368,0,177.6,0,169.56
,,,,,,,,618,0,0,0,0,130.416,0,186.24,0,177.84
,,,,,,,,619,0,0,0,0,139.92,0,199.8,0,190.8
,,,,,,,,620,0,0,0,0,139.56,0,199.26,0,190.2
,,,,,,,,621,0,0,0,0,136.332,0,194.7,0,185.88
,,,,,,,,622,0,0,0,0,130.932,0,186.96,0,178.56
,,,,,,,,623,0,0,0,0,122.292,0,174.6,0,166.68
,,,,,,,,624,0,0,0,0,110.928,0,158.4,0,151.2
,,,,,,,,625,0,0,0,0,100.752,0,143.88,0,137.4
,,,,,,,,626,0,0,0,0,93.864,0,134.04,0,127.92
,,,,,,,,627,0,0,0,0,89.928,0,128.4,0,122.52
,,,,,,,,628,0,0,0,0,88.116,0,125.82,0,120.12
,,,,,,,,629,0,0,0,0,87.468,0,124.92,0,119.28
,,,,,,,,630,0,0,0,0,89.784,0,128.22,0,122.4
,,,,,,,,631,0,0,0,0,97.704,0,139.5,0,133.2
,,,,,,,,632,0,0,0,0,112.656,0,160.86,0,153.6
,,,,,,,,633,0,0,0,0,122.796,0,175.32,0,167.4
,,,,,,,,634,0,0,0,0,125.928,0,179.82,0,171.72
,,,,,,,,635,0,0,0,0,127.98,0,182.76,0,174.48
,,,,,,,,636,0,0,0,0,129.36,0,184.74,0,176.28
,,,,,,,,637,0,0,0,0,129.804,0,185.34,0,176.88
,,,,,,,,638,0,0,0,0,128.916,0,184.08,0,175.68
,,,,,,,,639,0,0,0,0,127.884,0,182.64,0,174.36
,,,,,,,,640,0,0,0,0,126.192,0,180.18,0,172.08
,,,,,,,,641,0,0,0,0,125.616,0,179.4,0,171.24
,,,,,,,,642,0,0,0,0,129.456,0,184.86,0,176.52
,,,,,,,,643,0,0,0,0,135.048,0,192.84,0,184.2
,,,,,,,,644,0,0,0,0,133.056,0,190.02,0,181.44
,,,,,,,,645,0,0,0,0,128.58,0,183.6,0,175.32
,,,,,,,,646,0,0,0,0,123.744,0,176.7,0,168.72
,,,,,,,,647,0,0,0,0,117.204,0,167.4,0,159.84
,,,,,,,,648,0,0,0,0,108.492,0,154.92,0,147.84
,,,,,,,,649,0,0,0,0,99.66,0,142.32,0,135.84
,,,,,,,,650,0,0,0,0,92.556,0,132.18,0,126.12
,,,,,,,,651,0,0,0,0,88.272,0,126.06,0,120.36
,,,,,,,,652,0,0,0,0,86.088,0,122.88,0,117.36
,,,,,,,,653,0,0,0,0,85.272,0,121.74,0,116.28
,,,,,,,,654,0,0,0,0,86.04,0,122.88,0,117.36
,,,,,,,,655,0,0,0,0,89.64,0,128.04,0,122.28
,,,,,,,,656,0,0,0,0,95.868,0,136.92,0,130.68
,,,,,,,,657,0,0,0,0,102.516,0,146.34,0,139.8
,,,,,,,,658,0,0,0,0,109.548,0,156.42,0,149.4
,,,,,,,,659,0,0,0,0,114.048,0,162.9,0,155.52
,,,,,,,,660,0,0,0,0,116.052,0,165.72,0,158.16
,,,,,,,,661,0,0,0,0,114.936,0,164.1,0,156.72
,,,,,,,,662,0,0,0,0,112.764,0,161.04,0,153.72
,,,,,,,,663,0,0,0,0,109.824,0,156.84,0,149.64
,,,,,,,,664,0,0,0,0,108.024,0,154.26,0,147.24
,,,,,,,,665,0,0,0,0,108.06,0,154.32,0,147.24
,,,,,,,,666,0,0,0,0,113.22,0,161.64,0,154.44
,,,,,,,,667,0,0,0,0,124.092,0,177.18,0,169.2
,,,,,,,,668,0,0,0,0,124.992,0,178.5,0,170.4
,,,,,,,,669,0,0,0,0,121.344,0,173.28,0,165.36
,,,,,,,,670,0,0,0,0,117.624,0,168,0,160.44
,,,,,,,,671,0,0,0,0,111.972,0,159.9,0,152.64
,,,,,,,,672,0,0,0,0,104.76,0,149.58,0,142.8
,,,,,,,,673,0,0,0,0,97.056,0,138.6,0,132.36
,,,,,,,,674,0,0,0,0,90.804,0,129.66,0,123.72
,,,,,,,,675,0,0,0,0,87.048,0,124.32,0,118.68
,,,,,,,,676,0,0,0,0,85.056,0,121.44,0,115.92
,,,,,,,,677,0,0,0,0,84.408,0,120.48,0,115.08
,,,,,,,,678,0,0,0,0,85.212,0,121.68,0,116.16
,,,,,,,,679,0,0,0,0,87.744,0,125.34,0,119.64
,,,,,,,,680,0,0,0,0,92.388,0,131.94,0,126
,,,,,,,,681,0,0,0,0,97.08,0,138.6,0,132.36
,,,,,,,,682,0,0,0,0,104.076,0,148.62,0,141.84
,,,,,,,,683,0,0,0,0,108.828,0,155.4,0,148.32
,,,,,,,,684,0,0,0,0,111.42,0,159.12,0,151.92
,,,,,,,,685,0,0,0,0,112.332,0,160.44,0,153.12
,,,,,,,,686,0,0,0,0,111.984,0,159.9,0,152.64
,,,,,,,,687,0,0,0,0,110.844,0,158.28,0,151.08
,,,,,,,,688,0,0,0,0,109.644,0,156.6,0,149.52
,,,,,,,,689,0,0,0,0,110.124,0,157.26,0,150.12
,,,,,,,,690,0,0,0,0,116.472,0,166.32,0,158.76
,,,,,,,,691,0,0,0,0,129.384,0,184.74,0,176.4
,,,,,,,,692,0,0,0,0,131.4,0,187.62,0,179.16
,,,,,,,,693,0,0,0,0,128.292,0,183.18,0,174.96
,,,,,,,,694,0,0,0,0,123.456,0,176.28,0,168.36
,,,,,,,,695,0,0,0,0,115.656,0,165.18,0,157.68
,,,,,,,,696,0,0,0,0,106.188,0,151.62,0,144.72
,,,,,,,,697,0,0,0,0,97.38,0,139.08,0,132.72
,,,,,,,,698,0,0,0,0,91.428,0,130.56,0,124.68
,,,,,,,,699,0,0,0,0,88.488,0,126.36,0,120.6
,,,,,,,,700,0,0,0,0,87.336,0,124.74,0,119.04
,,,,,,,,701,0,0,0,0,87.684,0,125.22,0,119.52
,,,,,,,,702,0,0,0,0,90.852,0,129.72,0,123.84
,,,,,,,,703,0,0,0,0,99.816,0,142.5,0,136.08
,,,,,,,,704,0,0,0,0,116.712,0,166.68,0,159.12
,,,,,,,,705,0,0,0,0,125.772,0,179.58,0,171.36
,,,,,,,,706,0,0,0,0,126.96,0,181.26,0,173.16
,,,,,,,,707,0,0,0,0,128.04,0,182.82,0,174.48
,,,,,,,,708,0,0,0,0,127.932,0,182.7,0,174.48
,,,,,,,,709,0,0,0,0,127.38,0,181.86,0,173.64
,,,,,,,,710,0,0,0,0,126.384,0,180.48,0,172.32
,,,,,,,,711,0,0,0,0,125.448,0,179.1,0,171
,,,,,,,,712,0,0,0,0,124.116,0,177.24,0,169.2
,,,,,,,,713,0,0,0,0,124.548,0,177.9,0,169.8
,,,,,,,,714,0,0,0,0,129.804,0,185.34,0,176.88
,,,,,,,,715,0,0,0,0,142.14,0,202.98,0,193.8
,,,,,,,,716,0,0,0,0,143.688,0,205.2,0,195.96
,,,,,,,,717,0,0,0,0,140.304,0,200.34,0,191.28
,,,,,,,,718,0,0,0,0,135.036,0,192.84,0,184.2
,,,,,,,,719,0,0,0,0,125.82,0,179.7,0,171.48
,,,,,,,,720,0,0,0,0,114.108,0,162.9,0,155.64
,,,,,,,,721,0,0,0,0,103.596,0,147.9,0,141.12
,,,,,,,,722,0,0,0,0,97.008,0,138.54,0,132.24
,,,,,,,,723,0,0,0,0,93.408,0,133.44,0,127.32
,,,,,,,,724,0,0,0,0,91.68,0,130.92,0,124.92
,,,,,,,,725,0,0,0,0,91.512,0,130.68,0,124.8
,,,,,,,,726,0,0,0,0,94.152,0,134.46,0,128.4
,,,,,,,,727,0,0,0,0,102.684,0,146.64,0,139.92
,,,,,,,,728,0,0,0,0,118.92,0,169.8,0,162.12
,,,,,,,,729,0,0,0,0,127.908,0,182.64,0,174.48
,,,,,,,,730,0,0,0,0,128.784,0,183.9,0,175.56
,,,,,,,,731,0,0,0,0,128.652,0,183.66,0,175.44
,,,,,,,,732,0,0,0,0,128.04,0,182.82,0,174.48
,,,,,,,,733,0,0,0,0,126.564,0,180.72,0,172.56
,,,,,,,,734,0,0,0,0,124.392,0,177.6,0,169.68
,,,,,,,,735,0,0,0,0,122.64,0,175.14,0,167.16
,,,,,,,,736,0,0,0,0,120.576,0,172.2,0,164.4
,,,,,,,,737,0,0,0,0,119.88,0,171.18,0,163.44
,,,,,,,,738,0,0,0,0,124.008,0,177.06,0,168.96
,,,,,,,,739,0,0,0,0,135.516,0,193.56,0,184.8
,,,,,,,,740,0,0,0,0,137.076,0,195.72,0,186.84
,,,,,,,,741,0,0,0,0,133.776,0,191.04,0,182.4
,,,,,,,,742,0,0,0,0,128.328,0,183.24,0,174.96
,,,,,,,,743,0,0,0,0,119.652,0,170.88,0,163.08
,,,,,,,,744,0,0,0,0,108.192,0,154.44,0,147.48
,,,,,,,,745,0,0,0,0,97.968,0,139.92,0,133.56
,,,,,,,,746,0,0,0,0,91.404,0,130.5,0,124.56
,,,,,,,,747,0,0,0,0,87.78,0,125.34,0,119.64
,,,,,,,,748,0,0,0,0,86.04,0,122.88,0,117.24
,,,,,,,,749,0,0,0,0,86.04,0,122.88,0,117.36
,,,,,,,,750,0,0,0,0,88.476,0,126.3,0,120.6
,,,,,,,,751,0,0,0,0,97.14,0,138.72,0,132.48
,,,,,,,,752,0,0,0,0,113.364,0,161.88,0,154.56
,,,,,,,,753,0,0,0,0,122.736,0,175.26,0,167.28
,,,,,,,,754,0,0,0,0,123.66,0,176.58,0,168.6
,,,,,,,,755,0,0,0,0,123.744,0,176.7,0,168.72
,,,,,,,,756,0,0,0,0,123.648,0,176.58,0,168.6
,,,,,,,,757,0,0,0,0,123.396,0,176.22,0,168.24
,,,,,,,,758,0,0,0,0,122.124,0,174.36,0,166.56
,,,,,,,,759,0,0,0,0,120.948,0,172.74,0,164.88
,,,,,,,,760,0,0,0,0,118.524,0,169.2,0,161.64
,,,,,,,,761,0,0,0,0,117.504,0,167.76,0,160.2
,,,,,,,,762,0,0,0,0,120.9,0,172.62,0,164.76
,,,,,,,,763,0,0,0,0,131.64,0,187.98,0,179.4
,,,,,,,,764,0,0,0,0,133.104,0,190.08,0,181.44
,,,,,,,,765,0,0,0,0,129.84,0,185.4,0,177
,,,,,,,,766,0,0,0,0,124.608,0,177.9,0,169.92
,,,,,,,,767,0,0,0,0,116.136,0,165.84,0,158.28
,,,,,,,,768,0,0,0,0,104.856,0,149.7,0,142.92
,,,,,,,,769,0,0,0,0,94.848,0,135.48,0,129.24
,,,,,,,,770,0,0,0,0,88.38,0,126.18,0,120.48
,,,,,,,,771,0,0,0,0,85.044,0,121.44,0,115.92
,,,,,,,,772,0,0,0,0,83.52,0,119.28,0,113.88
,,,,,,,,773,0,0,0,0,83.652,0,119.46,0,114
,,,,,,,,774,0,0,0,0,86.436,0,123.42,0,117.84
,,,,,,,,775,0,0,0,0,95.436,0,136.26,0,130.08
,,,,,,,,776,0,0,0,0,112.26,0,160.32,0,153
,,,,,,,,777,0,0,0,0,121.176,0,173.04,0,165.24
,,,,,,,,778,0,0,0,0,122.832,0,175.38,0,167.4
,,,,,,,,779,0,0,0,0,123.948,0,177,0,168.96
,,,,,,,,780,0,0,0,0,125.148,0,178.74,0,170.64
,,,,,,,,781,0,0,0,0,125.424,0,179.1,0,171
,,,,,,,,782,0,0,0,0,124.92,0,178.38,0,170.28
,,,,,,,,783,0,0,0,0,124.704,0,178.08,0,170.04
,,,,,,,,784,0,0,0,0,124.308,0,177.48,0,169.44
,,,,,,,,785,0,0,0,0,125.436,0,179.1,0,171
,,,,,,,,786,0,0,0,0,130.86,0,186.9,0,178.44
,,,,,,,,787,0,0,0,0,138.96,0,198.42,0,189.48
,,,,,,,,788,0,0,0,0,139.356,0,198.96,0,189.96
,,,,,,,,789,0,0,0,0,136.152,0,194.46,0,185.64
,,,,,,,,790,0,0,0,0,131.208,0,187.38,0,178.92
,,,,,,,,791,0,0,0,0,122.712,0,175.2,0,167.28
,,,,,,,,792,0,0,0,0,111.648,0,159.42,0,152.16
,,,,,,,,793,0,0,0,0,101.724,0,145.26,0,138.72
,,,,,,,,794,0,0,0,0,95.22,0,135.96,0,129.84
,,,,,,,,795,0,0,0,0,91.752,0,131.04,0,125.04
,,,,,,,,796,0,0,0,0,90.516,0,129.24,0,123.36
,,,,,,,,797,0,0,0,0,90.696,0,129.48,0,123.6
,,,,,,,,798,0,0,0,0,93.492,0,133.5,0,127.44
,,,,,,,,799,0,0,0,0,102.564,0,146.4,0,139.8
,,,,,,,,800,0,0,0,0,119.28,0,170.34,0,162.6
,,,,,,,,801,0,0,0,0,127.512,0,182.1,0,173.88
,,,,,,,,802,0,0,0,0,128.52,0,183.54,0,175.2
,,,,,,,,803,0,0,0,0,128.22,0,183.06,0,174.84
,,,,,,,,804,0,0,0,0,127.92,0,182.7,0,174.48
,,,,,,,,805,0,0,0,0,126.684,0,180.9,0,172.68
,,,,,,,,806,0,0,0,0,124.38,0,177.6,0,169.56
,,,,,,,,807,0,0,0,0,122.82,0,175.38,0,167.4
,,,,,,,,808,0,0,0,0,120.912,0,172.68,0,164.76
